Credit_Score,Total_Assets,Total_Liabilities,Age,Net_Worth,Years_of_Investing,Number_of_Dependents,Risk_Tolerance_High,Income_Level_High,Time_Horizon_Short-term,Investment_Strategy
658,5148202.440484684,1949612.8855375322,66,3198589.554947152,15,2,False,False,False,1
707,5055995.570535199,1966259.4706221516,67,3089736.099913047,39,4,True,False,False,1
742,5112043.576102749,1910755.7531016965,34,3201287.823001053,14,1,True,False,True,0
731,4945179.991709049,1942243.0872747977,42,3002936.904434251,6,2,True,True,False,1
672,4822470.612580585,1933768.538784085,23,2888702.0737965005,0,0,True,False,False,0
687,5009586.867387952,2137292.981779219,69,2872293.885608733,12,1,False,False,False,1
647,5144118.123995405,2179281.986328558,60,2964836.1376668466,24,2,True,False,False,0
632,4896537.586646961,1861232.5390547924,37,3035305.0475921687,19,4,True,False,False,1
786,4981409.92386243,1904735.7887527777,35,3076674.1351096528,23,2,False,False,True,2
713,4684858.313463061,2020972.002781617,63,2663886.310681444,5,1,True,False,False,0
751,4974349.499614088,1934350.1177609568,50,3039999.381853131,30,1,False,False,True,2
718,4990744.202222957,2173429.870259482,40,2817314.3319634753,32,1,False,False,False,1
789,4997174.440109275,1981928.5612468296,51,3015245.8788624457,4,1,True,True,False,4
705,4958341.459837232,2022389.2027561627,56,2935952.257081069,25,0,False,False,True,2
666,4785097.280780702,2002537.1775766457,27,2782560.103204056,26,1,True,False,True,1
665,5122307.939738713,2069664.249272226,23,3052643.6904664873,0,2,False,True,True,1
682,4987332.062659683,2011611.1785692205,30,2975720.8840904622,13,3,True,False,False,1
690,4977676.231251398,1991306.2513576967,60,2986369.979893701,38,3,True,False,True,0
785,4692383.914093664,1999328.8227099888,34,2693055.091383675,12,3,False,False,False,5
745,5103200.933665153,1967386.5582519188,35,3135814.375413234,14,4,True,False,False,1
706,4910694.0417972775,2028277.893172379,22,2882416.148624899,30,4,False,False,True,2
754,5132592.919790111,1932436.8803133944,43,3200156.039476716,29,1,False,False,True,2
681,4826175.697631657,2143706.9611070678,32,2682468.7365245894,30,2,False,False,False,1
658,4871539.309671106,2040901.1498563783,63,2830638.1598147275,2,2,False,False,False,1
718,5155013.460083672,1821303.4146189094,35,3333710.0454647625,38,3,True,False,True,0
762,4875453.403169774,1990162.2288849999,47,2885291.174284775,0,0,True,False,True,5
769,5164149.844156885,1961231.18742966,24,3202918.6567272246,8,3,False,True,False,4
744,4971544.825269254,2080059.6281914052,46,2891485.197077849,26,2,True,False,False,0
649,4880059.551482698,1848143.92232632,28,3031915.629156378,23,1,False,True,False,1
767,4943653.11953984,2003890.259239001,23,2939762.860300839,17,3,False,False,False,1
685,4840534.96543074,2042751.4186430145,54,2797783.5467877258,6,1,False,True,False,1
758,5093153.299397363,2242991.0439840397,54,2850162.2554133236,11,3,True,False,True,1
794,4868083.803653971,2042104.6603780757,38,2825979.1432758956,17,1,True,False,False,0
613,4809958.7033865405,1756592.820949877,68,3053365.882436664,3,3,True,False,False,1
692,4750381.208233598,2065811.1565040506,68,2684570.051729547,0,4,False,False,False,1
728,4857903.335650845,1779604.8885720328,40,3078298.447078813,8,3,True,True,False,1
707,4973076.0103842905,2180657.7368506836,28,2792418.273533607,28,2,True,False,False,1
622,4880203.746118167,1970079.2443445711,61,2910124.5017735963,37,4,True,True,False,1
661,5063225.1888951305,2111133.6118582194,48,2952091.577036911,28,4,True,True,True,1
643,4944358.902331314,1966265.5567466964,32,2978093.345584618,20,0,False,False,False,1
670,5026362.123286152,1888893.640865789,69,3137468.4824203635,10,0,False,False,True,1
681,5147410.942983667,2031389.2499522304,66,3116021.6930314368,1,4,False,True,False,1
646,5004158.119297464,1982013.737648399,19,3022144.3816490653,31,4,False,True,False,1
678,4979361.512134866,2053289.6534031327,58,2926071.858731733,12,0,False,False,True,2
620,5136583.792435259,2079168.742429996,25,3057415.0500052627,2,2,False,True,False,1
769,4901027.071351654,1957594.702707261,23,2943432.368644393,10,1,False,False,False,1
766,5097530.49892301,1929656.3845180594,33,3167874.1144049508,38,2,False,False,False,1
573,4862433.954198271,2013358.3348798153,59,2849075.6193184555,22,1,False,True,False,1
648,4987672.518012523,2013454.4815406324,50,2974218.0364718903,0,3,False,False,False,1
717,4809437.995722195,2123127.3721413664,41,2686310.623580829,23,3,False,False,False,1
571,4784342.759973597,2059034.935239961,32,2725307.824733636,23,4,False,False,False,2
701,5129782.75244707,1934460.588056928,52,3195322.1643901416,3,1,True,True,True,1
688,4707055.81504843,1928006.1617221378,47,2779049.6533262925,6,3,True,False,True,2
664,5159927.636731526,2093034.8840726407,69,3066892.752658885,39,3,False,False,False,1
753,5142646.295450708,1971729.4302218978,43,3170916.8652288103,29,0,False,False,True,1
641,5118846.374224484,2145338.338630658,22,2973508.035593826,36,0,False,True,True,2
767,4806743.521585898,1989969.1488641996,18,2816774.372721698,13,0,False,False,False,1
686,4983018.88262249,1883111.2438032306,44,3099907.638819259,25,2,True,True,False,1
706,5012954.817555338,2064551.387213748,38,2948403.43034159,2,0,False,False,False,1
680,5408955.334878961,2054793.3481562682,23,3354161.9867226924,39,1,False,False,False,1
761,4966024.748612956,1879270.2474570044,42,3086754.501155952,16,1,False,False,False,1
747,5036418.177461049,1851931.2208968843,35,3184486.9565641643,9,4,False,False,True,1
619,4892647.78890918,2023017.5635637802,22,2869630.2253454,32,1,False,False,False,3
721,5322373.7218143735,2179760.1692509353,50,3142613.552563438,25,1,True,False,True,0
715,5219058.296740893,2129346.1862283847,67,3089712.1105125085,17,1,True,False,False,1
697,4719763.363754722,2137818.614112841,35,2581944.7496418813,26,4,False,True,False,1
785,4820870.261106252,2043126.4932350381,26,2777743.7678712136,37,4,False,True,False,4
789,4786884.45429772,2180506.9188170163,27,2606377.535480704,10,2,False,False,True,1
795,5032159.03331614,1907824.84243367,54,3124334.19088247,8,3,False,True,False,4
712,5103096.8896472715,2083242.1879047074,49,3019854.7017425643,4,4,True,False,False,1
649,4869855.284732001,1902785.7480865342,48,2967069.5366454665,4,4,False,True,True,2
626,5124794.684398074,2104910.4266203586,27,3019884.257777715,9,0,True,False,True,1
729,5211840.383422114,2072683.7618950857,62,3139156.6215270283,26,0,True,False,False,1
644,5059348.8186146105,2020127.348753988,66,3039221.4698606227,35,2,False,False,False,3
759,4946147.161137904,1958275.1369220817,53,2987872.024215822,19,1,False,False,False,1
701,5220406.452277809,2006350.3010679085,50,3214056.151209901,31,1,False,False,True,2
721,5005359.541570974,2113243.8299440593,32,2892115.7116269143,22,3,True,False,False,0
642,4744345.728651293,1851662.1405345132,41,2892683.5881167795,8,4,True,True,False,0
665,4921770.352347399,2011485.4860218705,50,2910284.8663255284,8,4,False,False,False,1
682,5189474.972732974,1989403.5854783405,46,3200071.387254634,38,3,False,True,True,1
715,4921036.970877765,2090378.6286458727,61,2830658.342231892,14,2,False,False,False,1
738,4973747.22184814,2136276.598598004,51,2837470.6232501357,32,1,False,False,True,3
610,5213275.400536932,1955734.723275948,68,3257540.6772609837,35,0,False,True,False,1
632,5031643.12871311,2041833.4303117204,64,2989809.69840139,28,3,True,False,False,1
629,4871324.696278908,2073706.0240226882,62,2797618.67225622,22,0,False,True,True,2
705,5005120.237511245,1890001.3921399873,26,3115118.8453712575,38,2,True,False,False,0
708,4867188.498732934,2064226.2908213797,55,2802962.207911554,33,0,True,True,True,1
797,5091067.617671156,1995630.2388842402,20,3095437.378786916,36,2,False,False,False,1
672,5038854.099648216,1965224.4262770494,35,3073629.6733711665,26,2,False,False,False,1
728,5095543.5933310585,2001487.4803989495,33,3094056.1129321093,27,1,False,True,False,1
732,5030108.879898038,1954217.8864400454,21,3075890.9934579926,31,4,False,False,True,2
747,4764744.517854994,2139609.951844872,39,2625134.566010122,18,4,True,False,True,0
754,5007924.574002502,1809980.466567649,66,3197944.1074348525,24,2,True,False,False,1
760,5032789.155647844,2020221.8826655506,68,3012567.2729822937,38,4,False,False,False,1
736,4688118.562556997,1951046.927575666,47,2737071.634981331,12,4,False,False,False,1
672,5052096.314723642,2125227.8171658814,55,2926868.49755776,32,3,False,True,False,1
613,5233500.966485454,1943831.4651209216,40,3289669.501364532,10,1,False,False,True,1
731,4858557.945119806,2038321.8788316448,36,2820236.066288161,19,4,False,False,False,1
631,5053131.470214411,1915239.4487662253,25,3137892.0214481857,23,4,False,True,False,1
675,5027637.824607902,2118048.3582471535,67,2909589.4663607487,24,1,True,False,True,1
772,5011729.039773321,1849911.6289338209,44,3161817.4108395,33,0,False,False,False,1
671,5138402.270586412,2089577.2412491583,22,3048825.0293372544,0,1,False,False,False,3
677,4978643.199701638,1947721.2929332233,63,3030921.9067684147,9,4,False,False,False,3
776,4931057.868895484,2021469.757858642,43,2909588.111036842,30,0,True,False,False,1
677,5068268.474665502,1921039.443181435,44,3147229.031484067,19,1,True,False,False,1
612,5276254.337782384,2002150.4492955336,69,3274103.88848685,14,1,False,False,True,1
758,5241185.321549644,1896772.6437037715,65,3344412.677845872,37,2,False,False,False,1
659,4872182.441001058,1931188.028426245,37,2940994.412574813,8,0,False,False,True,1
741,5086351.836447338,2007936.2474657393,32,3078415.5889815986,23,0,False,True,False,1
670,4922771.509938116,1810005.4540605342,36,3112766.055877582,6,3,True,False,True,0
754,4810381.396693935,2020871.6841498264,50,2789509.7125441083,14,4,False,True,False,4
687,5029677.755306626,1997917.4925913925,45,3031760.2627152335,35,1,False,True,True,2
818,4778498.844668014,2011845.4275062375,54,2766653.4171617767,28,3,False,True,False,4
707,5172735.253028588,1943884.4750914606,56,3228850.7779371277,36,4,False,True,False,3
730,5026445.57344882,2087699.6799667224,38,2938745.8934820974,26,3,False,False,True,2
708,5039610.395389288,1948303.2209254163,62,3091307.1744638714,24,0,False,False,True,1
763,4875149.023031005,1855738.7764948301,21,3019410.246536175,12,3,False,True,False,4
699,5003460.257793175,1928629.703658567,36,3074830.5541346082,13,4,False,True,True,1
755,5098791.968147573,1987947.3540468528,31,3110844.6141007203,16,3,True,False,True,1
675,5239000.938066949,2020125.8160163853,69,3218875.122050564,27,0,True,True,False,1
683,4787305.004192044,1955507.749323075,67,2831797.2548689693,11,3,True,True,False,1
767,4883379.938083103,2014336.6306141124,49,2869043.307468991,36,1,True,False,False,0
758,4925535.727152427,2043217.3843807252,51,2882318.3427717015,31,3,False,False,False,1
734,5214398.954487742,2078439.7825648305,36,3135959.1719229114,7,1,True,False,True,1
688,5034061.600115457,1927369.2055918109,30,3106692.3945236458,39,0,True,True,True,3
685,4997480.884040578,2004148.6857344538,65,2993332.1983061247,8,3,True,True,False,6
731,4695744.851987181,1978996.6170636623,45,2716748.234923519,38,3,True,False,True,1
647,5013278.913349092,2146025.9311816934,57,2867252.9821673986,20,2,False,False,True,1
740,5056463.411228967,1903297.5917647278,52,3153165.8194642393,23,4,False,True,False,1
685,4890007.2920332225,2098182.1111754333,25,2791825.1808577892,21,1,True,False,False,1
713,5143024.098938913,1902946.842938539,48,3240077.256000374,33,4,True,True,True,1
721,4681275.736152793,1925866.7204106897,63,2755409.0157421036,25,2,True,False,True,1
801,5214412.563224439,2062206.337152098,34,3152206.2260723403,36,0,True,False,False,0
778,5111420.178649112,1905041.9471774935,19,3206378.231471618,22,0,False,False,False,1
716,5054936.657558839,2208613.6249408326,42,2846323.032618006,32,3,False,True,True,2
698,4987904.838282841,1893089.625042873,34,3094815.2132399683,30,1,False,False,False,1
701,4989906.907466459,2127480.6765546356,63,2862426.2309118235,35,3,False,False,False,1
682,4970424.303466624,1989657.2480536837,45,2980767.0554129397,7,4,True,True,False,1
697,5035995.655025887,2054236.814934702,55,2981758.8400911856,28,3,False,False,False,1
686,4921456.241529946,1908803.5999477676,68,3012652.641582179,35,4,True,False,False,1
770,5171158.915366146,2087962.817576464,42,3083196.0977896815,18,1,True,True,True,0
788,4985761.69835231,1759725.1343908508,66,3226036.5639614593,6,3,True,False,False,1
735,4970792.786543774,2065404.6023669872,30,2905388.1841767873,22,1,True,False,False,0
774,5170948.736826555,1816178.9925297236,22,3354769.744296831,33,4,False,False,True,2
639,4983798.603149453,1957655.795605422,66,3026142.807544031,26,3,False,False,True,2
744,5047910.182796644,1973959.625556649,69,3073950.5572399953,33,4,False,False,False,1
679,5035996.366383587,2190092.304456433,64,2845904.061927154,8,3,False,False,False,1
599,5268357.608688921,2081071.1946904608,58,3187286.41399846,24,1,False,True,False,1
704,4970948.642253218,1797059.4625295727,32,3173889.1797236456,35,4,False,False,False,1
684,5133091.752187427,1995259.5711015582,67,3137832.1810858687,7,0,True,False,True,1
710,4983907.537754223,1991684.4700006635,28,2992223.067753559,11,2,False,False,True,2
707,5202862.765652632,2025888.7807499908,45,3176973.9849026417,22,1,False,True,True,2
754,4934913.775197143,2059755.2217605729,32,2875158.55343657,11,1,False,False,True,1
671,4606074.067789009,2030178.7540125889,56,2575895.31377642,16,2,False,True,True,1
723,4917179.862990604,1910900.0420107038,31,3006279.8209798997,38,4,True,True,False,0
694,4946483.226830939,2141188.140482792,22,2805295.0863481467,16,0,False,False,True,4
619,4799724.983628277,2022184.1522580737,40,2777540.831370203,20,4,False,True,True,1
663,4915412.031602746,1915986.8733152202,33,2999425.1582875256,0,4,True,True,True,1
653,4806963.976281785,1994939.0654397423,47,2812024.9108420433,7,3,True,False,False,1
687,5074749.028696461,1902993.913620559,32,3171755.1150759016,6,1,True,False,False,1
713,4947516.02998963,2040121.995251002,60,2907394.034738628,30,1,True,True,False,1
666,5003352.45752805,2044310.557675298,43,2959041.8998527518,38,0,False,False,False,1
712,4909891.821653845,2025643.7304789233,29,2884248.0911749215,11,4,False,False,True,2
690,4999216.263223204,1996499.026438531,49,3002717.236784673,10,4,False,True,False,1
672,4993627.063527599,1976497.7469147942,45,3017129.316612805,4,2,False,True,True,1
721,4930079.484971119,1993594.7534451238,40,2936484.7315259953,38,1,False,True,False,5
781,5016006.318311278,2091749.7316773327,64,2924256.586633945,30,1,False,True,False,4
639,4989645.165011861,1807362.2944412113,61,3182282.8705706503,39,4,False,True,False,6
736,4869165.982633568,1944072.3776444711,38,2925093.6049890975,20,1,True,True,True,1
582,4778703.9357217625,1939525.7120670378,20,2839178.2236547247,1,2,True,False,True,1
664,5166216.101380313,2021467.1608659606,43,3144748.940514352,19,2,False,False,False,1
732,4949427.32056134,1870578.3256687198,18,3078848.9948926205,35,3,True,False,True,0
745,5086564.593008892,2170944.7386117377,49,2915619.854397154,14,3,False,False,True,2
711,5066112.300559005,2043452.3507889034,64,3022659.9497701013,10,4,False,True,True,2
735,4801433.314996939,1947871.7691337636,24,2853561.5458631758,34,0,True,False,True,1
706,4932203.403244609,1979613.311132506,36,2952590.092112103,7,1,False,False,False,1
711,4743721.670591868,2097987.4335063878,40,2645734.2370854807,34,2,False,False,False,1
744,4865409.633947401,1984620.3433363505,64,2880789.290611051,37,2,True,True,False,0
740,5140231.528922112,1829490.9772720472,43,3310740.5516500645,37,1,True,True,False,1
718,4848573.202961628,2068150.168234268,31,2780423.03472736,3,1,False,False,False,1
656,5120125.171318995,2053848.336760399,30,3066276.834558596,16,1,False,False,True,2
637,5089417.4680384025,2034053.8623665033,55,3055363.6056718994,0,4,True,False,True,0
732,4941984.786232641,1961654.4039607954,37,2980330.382271846,34,2,True,False,True,0
782,5007745.937527576,1738656.6633013254,49,3269089.274226251,20,0,True,False,False,1
662,4919361.128547558,2088655.7944237508,46,2830705.334123807,13,4,True,True,False,0
686,5107083.143596126,1781561.2459805056,37,3325521.89761562,19,2,False,True,False,1
762,4858490.155503847,1944735.209560567,58,2913754.9459432797,24,1,True,False,False,0
663,5162244.79836123,1953092.4816044003,58,3209152.3167568296,32,0,False,True,False,1
709,5327149.425351272,1991147.4771030517,43,3336001.9482482206,30,3,False,False,True,1
